,single,danceability,energy,instrumentalness,explicit,collab,timesig_0,timesig_1,timesig_3,timesig_4,timesig_5,track_number,duration_s
317,0,0.512,0.964,0.966,0,0,0,0,0,1,0,0.9999999999999999,0.014412886816447645
4061,0,0.81,0.64,0.0197,0,0,0,0,0,1,0,0.041666666666666664,0.04323866044934294
8272,0,0.449,0.988,0.909,0,0,0,0,0,1,0,0.9999999999999999,0.010809665112335736
8196,0,0.55,0.709,0.858,0,0,0,0,0,1,0,0.16666666666666666,0.042602797795676134
8070,0,0.449,0.902,5.26e-06,0,0,0,0,0,1,0,0.29166666666666663,0.005510809665112335
7900,0,0.588,0.721,0.0,0,0,0,0,0,1,0,0.41666666666666663,0.04175498092412039
6790,0,0.335,0.887,0.000133,0,0,0,0,0,1,0,0.9999999999999999,0.04726579058923273
6892,0,0.134,0.135,0.796,0,0,0,0,0,1,0,0.16666666666666666,0.03624417125900806
2613,0,0.531,0.359,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.044510385756676554
5260,0,0.485,0.673,1.51e-05,0,0,0,0,0,1,0,0.6666666666666666,0.04154302670623145
157,0,0.731,0.675,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.03433658329800763
3074,0,0.654,0.76,0.0,0,0,0,0,0,1,0,0.125,0.03836371343789741
1947,0,0.688,0.782,0.0,1,0,0,0,0,1,0,0.5833333333333334,0.06867316659601526
6203,0,0.721,0.508,0.0,1,1,0,0,0,1,0,0.16666666666666666,0.03115727002967359
4535,0,0.534,0.433,0.0452,0,0,0,0,1,0,0,0.0,0.07630351844001695
7542,0,0.476,0.782,0.00937,0,0,0,0,0,1,0,0.08333333333333334,0.034548537515896566
3877,0,0.359,0.997,0.975,0,0,0,0,0,1,0,0.9999999999999999,0.013565069944891903
9268,0,0.769,0.759,0.000628,0,0,0,0,0,1,0,0.08333333333333334,0.038787621873675286
2761,0,0.602,0.815,0.696,1,0,0,0,0,1,0,0.625,0.04917337855023315
6288,0,0.65,0.514,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.035184400169563375
8721,0,0.693,0.549,4.73e-05,0,0,0,0,0,1,0,0.5833333333333334,0.04281475201356507
3212,0,0.568,0.692,0.0,0,0,0,0,0,1,0,0.49999999999999994,0.03857566765578635
4598,0,0.927,0.535,0.0,1,0,0,0,0,1,0,0.08333333333333334,0.06231454005934718
4459,1,0.67,0.838,0.000611,0,0,0,0,0,1,0,0.08333333333333334,0.04302670623145401
4281,1,0.714,0.62,0.0,1,0,0,0,0,1,0,0.0,0.05447223399745655
8434,0,0.488,0.979,0.918,0,0,0,0,0,1,0,0.41666666666666663,0.028825773632895298
5448,0,0.623,0.872,0.266,0,0,0,0,0,1,0,0.9999999999999999,0.014836795252225518
1025,0,0.713,0.81,7.05e-05,0,0,0,0,0,1,0,0.29166666666666663,0.043662568885120816
9737,0,0.775,0.327,0.0,0,0,0,0,0,1,0,0.41666666666666663,0.03603221704111912
4123,0,0.725,0.534,0.0,1,0,0,0,0,1,0,0.125,0.0423908435777872
1604,0,0.412,0.853,0.441,0,0,0,0,0,1,0,0.3333333333333333,0.01949978804578211
159,0,0.276,0.968,0.00691,0,0,0,0,0,1,0,0.16666666666666666,0.04217888935989826
9646,0,0.664,0.609,0.0,1,0,0,0,0,1,0,0.16666666666666666,0.04048325561678678
1112,0,0.531,0.284,2.15e-06,0,0,0,0,0,1,0,0.125,0.03052140737600678
3127,0,0.592,0.638,3.78e-06,0,0,0,0,0,1,0,0.125,0.03751589656634167
3071,0,0.636,0.538,0.0699,0,0,0,0,0,1,0,0.0,0.06528189910979229
4476,0,0.787,0.282,0.907,0,0,0,0,0,1,0,0.3333333333333333,0.022467147096227214
6612,0,0.762,0.383,0.0,1,0,0,0,0,1,0,0.3333333333333333,0.024374735057227637
9828,0,0.477,0.452,0.0687,0,0,0,0,0,1,0,0.08333333333333334,0.06443408223823655
4430,0,0.475,0.934,0.925,0,0,0,0,0,1,0,0.9999999999999999,0.009961848240779992
2231,0,0.446,0.915,3.87e-05,0,0,0,0,0,1,0,0.125,0.03921153030945316
6107,0,0.702,0.708,0.0,1,0,0,0,0,1,0,0.49999999999999994,0.03793980500211954
4965,0,0.323,0.953,0.00126,0,0,0,0,0,1,0,0.20833333333333334,0.046206019499788045
4946,0,0.732,0.75,0.0,1,0,0,0,0,1,0,0.625,0.034548537515896566
6788,0,0.528,0.909,0.191,0,0,0,0,1,0,0,0.9999999999999999,0.038787621873675286
8073,1,0.575,0.609,0.0,1,1,0,0,0,1,0,0.0,0.04387452310300975
4531,0,0.505,0.964,2.85e-06,0,0,0,0,0,1,0,0.0,0.044510385756676554
1954,0,0.398,0.764,0.00522,0,0,0,0,0,1,0,0.7916666666666666,0.017592200084781687
9167,1,0.325,0.811,0.0,0,0,0,0,0,1,0,0.0,0.052988554472233995
1271,1,0.924,0.386,0.00253,0,0,0,0,0,1,0,0.0,0.03391267486222976
9271,0,0.158,0.0995,0.936,0,0,0,0,1,0,0,0.08333333333333334,0.06061890631623569
3123,0,0.441,0.752,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.04726579058923273
6324,0,0.492,0.801,0.043,0,0,0,0,0,1,0,0.9999999999999999,0.009749894022891056
478,0,0.742,0.878,8.88e-05,0,0,0,0,0,1,0,0.0,0.04281475201356507
789,0,0.806,0.74,0.0888,0,0,0,0,0,1,0,0.0,0.09919457397202204
294,0,0.469,0.969,1.11e-05,0,0,0,0,0,1,0,0.08333333333333334,0.0347604917337855
891,0,0.308,0.943,4.64e-06,0,0,0,0,0,1,0,0.75,0.040059347181008904
2703,0,0.521,0.971,0.888,0,0,0,0,0,1,0,0.9999999999999999,0.017592200084781687
2498,0,0.186,0.464,0.906,0,0,0,0,1,0,0,0.9999999999999999,0.01695633743111488
4787,0,0.417,0.303,0.826,0,0,0,0,0,1,0,0.041666666666666664,0.060830860534124634
6620,0,0.71,0.71,1.07e-06,1,0,0,0,0,1,0,0.0,0.041966935142009325
9566,0,0.692,0.791,0.0,0,0,0,0,0,1,0,0.37499999999999994,0.04323866044934294
43,0,0.314,0.959,0.000148,0,0,0,0,0,1,0,0.041666666666666664,0.061466723187791436
6345,0,0.9,0.385,0.0,1,1,0,0,0,1,0,0.41666666666666663,0.032852903772785075
9811,0,0.775,0.327,0.0,0,0,0,0,0,1,0,0.0,0.03603221704111912
5283,0,0.829,0.886,0.0,0,0,0,0,0,1,0,0.0,0.012929207291225094
8753,0,0.733,0.567,0.0,1,1,0,0,0,1,0,0.08333333333333334,0.04641797371767698
8386,0,0.723,0.245,0.903,0,0,0,0,0,1,0,0.08333333333333334,0.02861381941500636
1310,0,0.502,0.96,0.428,0,0,0,0,0,1,0,0.9999999999999999,0.005298855447223399
7051,0,0.563,0.717,1.6e-05,0,0,0,0,0,1,0,0.6666666666666666,0.04726579058923273
4354,0,0.431,0.971,0.0136,0,0,0,0,0,1,0,0.9999999999999999,0.011445527766002543
9044,1,0.682,0.72,0.0,0,0,0,0,0,1,0,0.0,0.0317931326833404
6083,1,0.752,0.488,9.11e-06,1,0,0,0,0,1,0,0.0,0.03857566765578635
6529,1,0.75,0.665,0.0,0,0,0,0,0,1,0,0.0,0.0423908435777872
3848,0,0.569,0.571,0.0304,0,0,0,0,0,1,0,0.37499999999999994,0.054684188215345486
9530,1,0.67,0.424,0.0,1,0,0,0,0,1,0,0.0,0.027342094107672743
1480,0,0.726,0.692,5.14e-06,0,0,0,0,0,1,0,0.4583333333333333,0.04472233997456549
1771,0,0.8,0.882,0.503,0,0,0,0,0,1,0,0.125,0.03666807969478593
778,0,0.456,0.76,0.0,1,1,0,0,0,1,0,0.08333333333333334,0.03793980500211954
9554,0,0.714,0.732,0.0,0,0,0,0,0,1,0,0.24999999999999997,0.03815175922000848
8870,0,0.602,0.585,0.0,0,0,0,0,0,1,0,0.29166666666666663,0.0476896990250106
5734,0,0.657,0.736,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.044298431538787625
102,0,0.403,0.965,0.000276,1,0,0,0,0,1,0,0.125,0.04599406528189911
7060,0,0.242,0.672,0.595,0,0,0,0,0,1,0,0.75,0.10470538363713437
4910,0,0.651,0.977,0.84,0,0,0,0,0,1,0,0.6666666666666666,0.09304790165324289
3277,0,0.289,0.731,0.0,0,0,0,0,0,1,0,0.125,0.049385332768122084
6567,0,0.47,0.896,0.00561,0,0,0,0,0,1,0,0.16666666666666666,0.04048325561678678
3512,0,0.865,0.633,0.0,1,0,0,0,0,1,0,0.08333333333333334,0.04090716405256464
1262,0,0.594,0.827,0.969,0,0,0,0,0,1,0,0.5416666666666666,0.005298855447223399
8589,0,0.761,0.517,0.0,1,1,0,0,0,1,0,0.3333333333333333,0.032852903772785075
1643,0,0.716,0.568,1.98e-06,1,1,0,0,0,1,0,0.125,0.039423484527342095
8401,0,0.558,0.889,0.000387,0,0,0,0,0,1,0,0.75,0.04111911827045358
196,0,0.628,0.676,2.65e-05,0,0,0,0,0,1,0,0.625,0.03688003391267486
887,0,0.464,0.884,0.0,0,0,0,0,0,1,0,0.5416666666666666,0.04853751589656634
5621,0,0.8,0.535,9.48e-06,0,0,0,0,0,1,0,0.29166666666666663,0.04027130139889784
5713,0,0.486,0.978,0.924,0,0,0,0,0,1,0,0.41666666666666663,0.03009749894022891
7177,0,0.541,0.921,0.873,0,0,0,0,0,1,0,0.9999999999999999,0.005298855447223399
2064,0,0.573,0.495,0.0,1,0,0,0,1,0,0,0.20833333333333334,0.06210258584145824
662,0,0.579,0.898,0.0,0,0,0,0,0,1,0,0.0,0.044298431538787625
6665,0,0.684,0.977,0.796,0,0,0,0,0,1,0,0.9999999999999999,0.04048325561678678
2278,0,0.937,0.623,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.038787621873675286
3439,0,0.446,0.942,0.915,0,0,0,0,0,1,0,0.29166666666666663,0.006782534972445952
2114,0,0.652,0.805,0.0,0,1,0,0,0,1,0,0.08333333333333334,0.014624841034336582
5928,0,0.333,0.457,0.0399,0,0,0,0,0,1,0,0.08333333333333334,0.03899957609156422
1855,0,0.686,0.712,0.0042,0,0,0,0,0,1,0,0.0,0.05426027977956761
3077,0,0.587,0.754,0.00607,0,0,0,0,0,1,0,0.041666666666666664,0.04980924120389996
2773,0,0.723,0.956,0.00138,1,0,0,0,0,1,0,0.5833333333333334,0.05150487494701145
802,0,0.62,0.506,1.47e-05,0,0,0,0,0,1,0,0.6666666666666666,0.05637982195845697
3022,0,0.63,0.5,4.04e-05,1,0,0,0,0,1,0,0.20833333333333334,0.047901653242899536
3361,0,0.393,0.3,0.000768,0,0,0,0,0,1,0,0.24999999999999997,0.05807545570156846
7615,0,0.475,0.624,0.000229,0,0,0,0,0,1,0,0.08333333333333334,0.02818991097922849
8825,0,0.684,0.693,0.0,1,0,0,0,0,1,0,0.8333333333333334,0.024586689275116574
8681,1,0.499,0.612,4.99e-05,0,0,0,0,0,1,0,0.0,0.041966935142009325
3507,0,0.603,0.688,0.0,0,0,0,0,0,1,0,0.0,0.03136922424756253
4593,0,0.394,0.994,0.952,0,0,0,0,0,1,0,0.9999999999999999,0.013988978380669776
605,0,0.59,0.794,0.00475,0,0,0,0,0,1,0,0.16666666666666666,0.054684188215345486
4400,0,0.545,0.924,4.48e-05,0,0,0,0,0,1,0,0.9999999999999999,0.00847816871555744
2640,1,0.858,0.398,0.0,1,1,0,0,0,1,0,0.041666666666666664,0.04175498092412039
551,0,0.495,0.975,0.912,0,0,0,0,0,1,0,0.5416666666666666,0.011233573548113607
1180,0,0.567,0.758,0.00649,0,0,0,0,0,1,0,0.37499999999999994,0.04154302670623145
7802,0,0.77,0.587,0.866,0,0,0,0,0,1,0,0.24999999999999997,0.043662568885120816
7556,0,0.625,0.693,0.000174,0,0,0,0,0,1,0,0.9583333333333334,0.05150487494701145
6526,0,0.427,0.853,0.00526,0,0,0,0,0,1,0,0.41666666666666663,0.129080118694362
1372,0,0.404,1.0,0.889,0,0,0,0,0,1,0,0.9999999999999999,0.0105977108944468
1030,0,0.506,0.886,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.04387452310300975
3696,0,0.388,0.372,0.0,0,0,0,0,0,1,0,0.4583333333333333,0.04980924120389996
1923,0,0.68,0.847,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.03603221704111912
5190,0,0.318,0.992,0.833,0,0,0,0,1,0,0,0.041666666666666664,0.025646460364561256
9543,0,0.692,0.0326,0.924,0,0,0,0,0,1,0,0.20833333333333334,0.027342094107672743
3906,0,0.783,0.729,0.0,1,0,0,0,0,1,0,0.041666666666666664,0.04090716405256464
3193,0,0.476,0.985,0.882,0,0,0,0,0,1,0,0.041666666666666664,0.0907164052564646
5716,0,0.265,0.827,0.0,1,0,0,0,0,1,0,0.125,0.04345061466723188
8866,0,0.556,0.655,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.19902501059771088
3823,0,0.388,0.766,0.812,0,0,0,0,0,1,0,0.0,0.08393387028401865
2241,0,0.437,0.337,0.000946,0,0,0,0,0,1,0,0.37499999999999994,0.052352691818567186
7717,1,0.693,0.564,0.0,1,0,0,0,1,0,0,0.0,0.04048325561678678
3447,0,0.648,0.693,0.0,1,0,0,0,0,1,0,0.4583333333333333,0.05404832556167868
440,1,0.534,0.336,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.03433658329800763
8901,1,0.65,0.825,2.44e-05,0,0,0,0,0,1,0,0.0,0.03645612547689699
2581,0,0.417,0.332,1.95e-05,0,0,0,0,0,1,0,0.37499999999999994,0.04959728698601102
8090,0,0.682,0.823,0.765,0,0,0,0,0,1,0,0.7083333333333334,0.009114031369224247
1252,0,0.69,0.948,0.601,0,0,0,0,0,1,0,0.9999999999999999,0.02013565069944892
4368,0,0.374,0.39,0.718,0,0,0,0,1,0,0,0.0,0.06994489190334888
2569,0,0.707,0.788,0.000571,0,0,0,0,0,1,0,0.041666666666666664,0.04641797371767698
6839,0,0.557,0.719,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.04726579058923273
6137,0,0.71,0.789,2.77e-06,1,0,0,0,0,1,0,0.5416666666666666,0.02373887240356083
4006,0,0.563,0.688,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.038787621873675286
8829,1,0.841,0.674,0.0,1,1,0,0,0,1,0,0.0,0.07693938109368377
3771,0,0.487,0.909,0.968,0,0,0,0,0,1,0,0.9999999999999999,0.04917337855023315
7210,1,0.629,0.328,2.5e-05,0,0,0,0,0,1,0,0.0,0.037727850784230604
9003,0,0.618,0.0196,0.891,0,0,0,0,1,0,0,0.20833333333333334,0.02013565069944892
8013,0,0.769,0.719,0.00777,1,0,0,0,0,1,0,0.5416666666666666,0.03327681220856295
932,0,0.424,0.157,0.0593,0,0,0,0,0,1,0,0.0,0.03221704111911827
7133,0,0.483,0.906,0.0126,0,0,0,0,0,1,0,0.625,0.011445527766002543
5367,0,0.893,0.745,0.0,1,1,0,0,0,1,0,0.29166666666666663,0.04323866044934294
8663,0,0.599,0.742,0.32,0,0,0,0,0,1,0,0.08333333333333334,0.03497244595167444
8323,0,0.591,0.585,0.0,1,0,0,0,0,1,0,0.125,0.039423484527342095
6209,1,0.466,0.823,0.000321,0,0,0,0,0,1,0,0.0,0.010385756676557863
5204,0,0.608,0.882,0.239,0,0,0,0,0,1,0,0.6666666666666666,0.017804154302670624
5726,1,0.532,0.178,0.14,1,0,0,0,1,0,0,0.0,0.03433658329800763
5659,0,0.386,0.407,1.86e-06,0,0,0,0,0,1,0,0.125,0.044510385756676554
1999,0,0.596,0.856,0.0178,0,0,0,0,0,1,0,0.29166666666666663,0.04302670623145401
6076,0,0.727,0.974,0.000532,0,0,0,0,0,1,0,0.9999999999999999,0.04578211106401017
1553,0,0.404,0.845,1.34e-05,0,0,0,0,0,1,0,0.0,0.04493429419245443
851,0,0.31,0.977,0.0012,0,0,0,0,0,1,0,0.7916666666666666,0.027130139889783807
2319,0,0.657,0.841,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.03136922424756253
1366,0,0.446,0.708,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.056591776176345907
8289,1,0.945,0.582,0.0,1,1,0,0,0,1,0,0.0,0.031581178465451464
1362,0,0.284,0.52,0.0,0,0,0,0,1,0,0,0.75,0.06803730394234846
3030,1,0.811,0.266,1.05e-06,0,0,0,0,0,1,0,0.0,0.04387452310300975
6918,0,0.659,0.857,1.93e-06,0,0,0,0,0,1,0,0.125,0.03857566765578635
256,0,0.591,0.935,0.000278,0,0,0,0,0,1,0,0.16666666666666666,0.0483255616786774
7407,0,0.713,0.8,0.846,0,0,0,0,0,1,0,0.041666666666666664,0.08753709198813056
9354,0,0.579,0.687,0.0,0,0,0,0,0,1,0,0.7916666666666666,0.04514624841034336
6303,0,0.867,0.774,0.0,1,0,0,0,0,1,0,0.3333333333333333,0.026070368800339125
2724,0,0.53,0.346,1.07e-05,0,0,0,0,0,1,0,0.29166666666666663,0.04705383637134379
5374,0,0.528,0.505,0.00394,0,0,0,0,0,1,0,0.125,0.05086901229334464
3205,0,0.492,0.127,0.69,0,0,0,0,0,1,0,0.08333333333333334,0.04726579058923273
1596,1,0.798,0.784,0.843,0,0,0,0,0,1,0,0.041666666666666664,0.053624417125900804
2376,0,0.305,0.914,9.53e-06,0,0,0,0,0,1,0,0.75,0.046206019499788045
6688,1,0.574,0.123,0.00111,0,0,0,0,1,0,0,0.0,0.016744383213225942
7974,0,0.646,0.716,0.757,0,0,0,0,0,1,0,0.16666666666666666,0.05320050869012293
9572,0,0.663,0.844,0.0,0,0,0,0,0,1,0,0.0,0.04472233997456549
2533,0,0.715,0.522,2.3e-06,0,0,0,0,0,1,0,0.08333333333333334,0.04323866044934294
842,0,0.498,0.715,0.0,0,0,0,0,0,1,0,0.125,0.044510385756676554
8204,0,0.582,0.922,0.547,0,0,0,0,0,1,0,0.9999999999999999,0.0038151759220008477
4407,0,0.571,0.399,0.0146,0,0,0,0,0,1,0,0.041666666666666664,0.02331496396778296
500,0,0.299,0.754,1.3e-06,0,0,0,0,0,1,0,0.3333333333333333,0.04281475201356507
3619,0,0.412,0.809,0.382,0,0,0,0,0,1,0,0.0,0.028401865197117425
7017,1,0.509,0.0167,2.72e-05,0,0,0,0,1,0,0,0.0,0.03306485799067401
3217,0,0.73,0.825,4.34e-05,0,0,0,0,0,1,0,0.08333333333333334,0.03899957609156422
7551,0,0.742,0.546,0.38,0,0,0,0,0,1,0,0.16666666666666666,0.051080966511233575
2403,0,0.552,0.841,1.23e-05,0,0,0,0,0,1,0,0.125,0.04578211106401017
543,0,0.513,0.939,0.00464,0,0,0,0,0,1,0,0.49999999999999994,0.014412886816447645
9107,1,0.734,0.594,0.0031,0,0,0,0,0,1,0,0.0,0.05701568461212378
6916,0,0.517,0.57,0.00887,0,0,0,0,0,1,0,0.041666666666666664,0.057863501483679525
356,0,0.65,0.686,0.000188,0,0,0,0,0,1,0,0.5833333333333334,0.03327681220856295
195,0,0.199,0.965,0.285,1,0,0,0,0,1,0,0.041666666666666664,0.025010597710894446
6721,0,0.687,0.726,0.923,0,0,0,0,0,1,0,0.3333333333333333,0.06210258584145824
8063,0,0.593,0.749,0.106,0,0,0,0,0,1,0,0.0,0.061466723187791436
4785,0,0.816,0.417,0.0,1,0,0,0,0,1,0,0.29166666666666663,0.037091988130563795
3983,0,0.494,0.494,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.04980924120389996
1979,1,0.888,0.468,8.07e-06,1,0,0,0,0,1,0,0.0,0.04090716405256464
3874,1,0.838,0.619,7.54e-05,0,1,0,0,0,1,0,0.0,0.03433658329800763
4409,1,0.72,0.763,0.0,0,1,0,0,0,1,0,0.0,0.04917337855023315
2478,0,0.122,0.509,0.697,0,0,0,0,1,0,0,0.9999999999999999,0.011869436201780416
9081,0,0.813,0.716,1.23e-05,0,0,0,0,0,1,0,0.3333333333333333,0.051080966511233575
3556,0,0.633,0.778,0.0,0,0,0,0,0,1,0,0.29166666666666663,0.035820262823230184
1047,0,0.6,0.663,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.047901653242899536
9389,0,0.668,0.116,0.963,0,0,0,0,0,1,0,0.08333333333333334,0.1661721068249258
2713,0,0.401,0.793,0.243,0,0,0,0,0,1,0,0.9999999999999999,0.008054260279779568
4853,0,0.42,0.901,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.04896142433234421
6820,0,0.406,0.996,0.716,0,0,0,0,0,1,0,0.9999999999999999,0.031581178465451464
1389,0,0.621,0.702,1.49e-05,0,0,0,0,0,1,0,0.37499999999999994,0.04980924120389996
1598,0,0.573,0.76,0.129,0,0,0,0,0,1,0,0.49999999999999994,0.07142857142857142
3931,0,0.427,0.995,0.906,0,0,0,0,0,1,0,0.7083333333333334,0.008054260279779568
7218,0,0.812,0.519,0.0,1,0,0,0,0,1,0,0.3333333333333333,0.030945315811784654
9825,0,0.609,0.529,0.0,1,0,0,0,0,1,0,0.41666666666666663,0.04578211106401017
3676,0,0.7,0.701,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.04323866044934294
4145,0,0.559,0.665,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.042602797795676134
9521,0,0.635,0.88,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.06273844849512505
7071,1,0.457,0.965,0.0,1,0,0,0,0,1,0,0.0,0.12992793556591775
5781,0,0.666,0.784,0.0424,0,0,0,0,1,0,0,0.37499999999999994,0.06040695209834676
8241,0,0.298,0.38,5.62e-05,0,1,0,0,0,1,0,0.125,0.05637982195845697
1486,0,0.785,0.558,0.0,0,0,0,0,0,1,0,0.41666666666666663,0.04705383637134379
2601,0,0.579,0.515,0.0123,0,0,0,0,0,1,0,0.16666666666666666,0.04705383637134379
8768,0,0.864,0.737,0.0,1,0,0,0,0,1,0,0.125,0.06676557863501484
9086,1,0.595,0.784,0.0,0,0,0,0,0,1,0,0.0,0.0347604917337855
2545,1,0.763,0.875,5.41e-06,0,0,0,0,0,1,0,0.0,0.03603221704111912
1802,0,0.75,0.756,0.837,0,0,0,0,0,1,0,0.41666666666666663,0.09919457397202204
3812,0,0.241,0.534,2.13e-06,0,0,0,0,0,1,0,0.37499999999999994,0.05807545570156846
2347,0,0.558,0.916,0.0,0,0,0,0,0,1,0,0.29166666666666663,0.03815175922000848
804,0,0.603,0.872,0.0,0,0,0,0,0,1,0,0.29166666666666663,0.03963543874523103
9848,0,0.537,0.699,0.0,0,0,0,0,0,1,0,0.37499999999999994,0.032640949554896145
7255,0,0.523,0.687,2.86e-06,0,0,0,0,0,1,0,0.041666666666666664,0.041966935142009325
6846,0,0.6,0.94,0.0169,0,0,0,0,0,1,0,0.4583333333333333,0.03412462908011869
4120,0,0.139,0.0829,0.975,0,0,0,0,0,1,0,0.4583333333333333,0.026494277236116998
9365,1,0.533,0.974,0.00107,0,0,0,0,0,1,0,0.0,0.08096651123357355
3557,0,0.429,0.267,1.71e-05,0,0,0,0,0,1,0,0.08333333333333334,0.023103009749894023
5008,0,0.579,0.88,1.16e-06,0,0,0,0,0,1,0,0.29166666666666663,0.037727850784230604
7582,0,0.769,0.713,0.366,0,0,0,0,0,1,0,0.041666666666666664,0.04090716405256464
8763,0,0.796,0.426,2.73e-05,1,0,0,0,0,1,0,0.0,0.023103009749894023
5203,0,0.705,0.373,0.81,0,0,0,0,0,1,0,0.0,0.040059347181008904
6321,0,0.62,0.451,0.0,1,0,0,0,0,1,0,0.4583333333333333,0.021831284442560408
2686,0,0.476,0.92,1.15e-05,0,0,0,0,0,1,0,0.20833333333333334,0.03688003391267486
945,1,0.72,0.811,7.37e-05,0,0,0,0,0,1,0,0.08333333333333334,0.04345061466723188
9179,0,0.763,0.0256,0.924,0,0,0,0,0,1,0,0.4583333333333333,0.03793980500211954
5114,0,0.259,0.506,0.0254,0,0,0,0,1,0,0,0.08333333333333334,0.06252649427723611
3466,0,0.616,0.893,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.04217888935989826
8117,1,0.655,0.441,0.0,1,1,0,0,0,1,0,0.0,0.043662568885120816
911,0,0.625,0.203,0.0549,1,0,0,0,1,0,0,0.4583333333333333,0.0
1125,0,0.606,0.784,0.0,1,1,0,0,0,1,0,0.5416666666666666,0.05489614243323442
3378,0,0.68,0.413,0.0,1,0,0,0,0,1,0,0.29166666666666663,0.06401017380245867
9435,1,0.497,0.691,0.935,0,0,0,0,0,1,0,0.0,0.0057227638830012716
6669,0,0.414,0.82,3.79e-05,0,0,0,0,0,1,0,0.9999999999999999,0.04111911827045358
3056,1,0.943,0.595,0.0,1,0,0,0,0,1,0,0.0,0.030945315811784654
1063,0,0.7,0.554,1.36e-06,1,0,0,0,0,1,0,0.20833333333333334,0.04578211106401017
659,0,0.542,0.979,0.709,0,0,0,0,0,1,0,0.9999999999999999,0.009325985587113183
5274,0,0.883,0.097,8.46e-06,1,0,0,0,0,1,0,0.625,0.021831284442560408
4066,0,0.946,0.646,0.0,1,0,0,0,0,1,0,0.041666666666666664,0.04811360746078847
3169,0,0.612,0.807,0.827,0,0,0,0,0,1,0,0.08333333333333334,0.08350996184824078
8696,0,0.669,0.812,0.0555,0,0,0,0,0,1,0,0.5833333333333334,0.0718524798643493
3121,0,0.324,0.375,0.0232,0,0,0,0,0,1,0,0.125,0.03688003391267486
9245,1,0.591,0.603,0.0,1,0,0,0,0,1,0,0.0,0.027977956761339552
4375,0,0.429,0.167,0.522,0,0,0,0,0,1,0,0.16666666666666666,0.05277660025434506
5526,0,0.523,0.998,0.71,0,0,0,0,0,1,0,0.9999999999999999,0.007630351844001695
7055,0,0.744,0.638,0.0,1,1,0,0,0,1,0,0.41666666666666663,0.029037727850784227
3657,0,0.459,0.952,0.81,0,0,0,0,0,1,0,0.9999999999999999,0.004874947011445528
9054,1,0.386,0.762,0.0,1,0,0,0,0,1,0,0.0,0.025222551928783383
1282,0,0.511,0.824,0.00148,0,0,0,0,0,1,0,0.08333333333333334,0.005298855447223399
2352,0,0.0704,0.0897,0.437,0,0,0,0,1,0,0,0.125,0.11106401017380246
5180,0,0.509,0.178,0.000347,0,0,0,0,0,1,0,0.7916666666666666,0.04662992793556592
3037,0,0.487,0.591,0.486,0,0,0,0,0,1,0,0.041666666666666664,0.14349300551080965
3428,0,0.631,0.86,5.83e-06,1,0,0,0,0,1,0,0.16666666666666666,0.04111911827045358
8319,0,0.713,0.47,1.35e-05,1,1,0,0,0,1,0,0.125,0.03560830860534125
6410,0,0.765,0.372,0.0,1,0,0,0,0,1,0,0.3333333333333333,0.033488766426451884
3323,0,0.436,0.404,0.000208,0,0,0,0,0,1,0,0.16666666666666666,0.03730394234845273
4550,0,0.443,0.998,0.754,0,0,0,0,0,1,0,0.9999999999999999,0.018651971174226366
613,0,0.735,0.589,0.0012,0,0,0,0,0,1,0,0.9999999999999999,0.07757524374735057
1788,0,0.68,0.452,0.886,0,0,0,0,0,1,0,0.041666666666666664,0.06295040271301398
8066,0,0.472,0.324,0.0,0,0,0,0,1,0,0,0.9999999999999999,0.05510809665112336
4841,1,0.79,0.939,0.218,0,0,0,0,0,1,0,0.08333333333333334,0.03306485799067401
3395,0,0.402,0.284,0.000185,0,0,0,0,0,1,0,0.0,0.02331496396778296
792,0,0.663,0.814,0.000252,0,0,0,0,0,1,0,0.08333333333333334,0.03836371343789741
8294,0,0.438,0.976,0.423,0,0,0,0,0,1,0,0.9999999999999999,0.013565069944891903
6031,0,0.861,0.603,0.0,1,1,0,0,0,1,0,0.16666666666666666,0.044298431538787625
3297,0,0.603,0.497,0.0,0,0,0,0,0,1,0,0.9999999999999999,0.04302670623145401
8750,0,0.61,0.631,3.41e-05,1,0,0,0,0,1,0,0.16666666666666666,0.020771513353115726
